Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Precipitation,Conditions
"Chennai, TN, India",06/20/2019,40,26.7,31.6,44.8,0,0,25.3,216.71,6.2,56.3,68.57,29,"Rain, Partially cloudy"
"Chennai, TN, India",06/21/2019,37,28,31.2,42.4,0,0,44,218.45,6.1,49.7,68.09,0,Partially cloudy
"Chennai, TN, India",06/22/2019,40,27,31.6,44.8,0,0,25.9,218.75,6.5,53.8,68.33,11,"Rain, Partially cloudy"
"Chennai, TN, India",06/23/2019,36,27,31.1,44.7,0,0,24.1,154.83,6,62.8,71.14,12,"Rain, Partially cloudy"
"Chennai, TN, India",06/24/2019,37,26.6,30.6,43.2,0,0,24.1,232.5,5.8,58.2,75.16,0,Partially cloudy
"Chennai, TN, India",06/25/2019,36,27,30.5,42.3,0,0,32.5,232.13,5.9,68.9,73.77,5.6,"Rain, Partially cloudy"
"Chennai, TN, India",06/26/2019,37,25,30.1,43.3,0,0,29.9,226.96,5.7,74.6,74.21,36.26,"Rain, Partially cloudy"
"Chennai, TN, India",06/27/2019,38,27,30.9,44.5,0,0,35.9,195.58,5.7,68.9,73.7,0,Partially cloudy
"Chennai, TN, India",06/28/2019,40,28.9,33.3,43.9,0,0,29.5,230.95,6.3,62.4,58.56,4.4,"Rain, Partially cloudy"
"Chennai, TN, India",06/29/2019,40,30,33.6,43,0,0,18.4,256.67,6.2,51.5,54.67,0,Partially cloudy
"Chennai, TN, India",06/30/2019,38,29.3,33.1,42.3,0,0,22.3,236.67,6.6,57.4,53.9,0,Partially cloudy
"Chennai, TN, India",07-01-2019,37,27.6,32,43.2,0,0,25.9,240.3,6.3,58.1,59.02,0,Partially cloudy
"Chennai, TN, India",07-02-2019,38,27.9,32,42.3,0,0,36.5,236,6,67.3,62.86,0,Partially cloudy
"Chennai, TN, India",07-03-2019,38,29.1,32.2,44.7,0,0,34.2,216.33,6.8,49.6,64.33,0,Partially cloudy
"Chennai, TN, India",07-04-2019,40,29,32.7,43.9,0,0,35.6,225.13,6.7,43.3,62.79,0,Partially cloudy
"Chennai, TN, India",07-05-2019,37,29.3,32.3,42.1,0,0,27.1,226.33,6.7,55.1,60.25,0,Partially cloudy
"Chennai, TN, India",07-06-2019,37.1,27.9,32.5,42.6,0,0,38.3,223.38,6.5,68.4,58.13,0,Partially cloudy
"Chennai, TN, India",07-07-2019,39,29.3,32.7,41.9,0,0,48.5,214.54,6.3,44.4,56.5,0,Partially cloudy
"Chennai, TN, India",07-08-2019,39,29.4,32.9,43.2,0,0,49.1,229.5,6.7,40.7,55.38,0,Partially cloudy
"Chennai, TN, India",07-09-2019,39,28,32.5,43.6,0,0,50.9,221.33,6.1,50.5,60.86,7,"Rain, Partially cloudy"
"Chennai, TN, India",07-10-2019,37,27,30.8,41,0,0,25.9,219.25,6.5,65.8,68.96,4.71,"Rain, Partially cloudy"
"Chennai, TN, India",07-11-2019,36,29,31.6,43.2,0,0,20.5,194.08,6.5,65.7,59.36,0,Partially cloudy
"Chennai, TN, India",07-12-2019,37,28.7,31.5,41.9,0,0,22.3,209.58,6.7,45,65.08,0.3,"Rain, Partially cloudy"
"Chennai, TN, India",07/13/2019,37,27,31.5,44.4,0,0,18.4,224.25,6.6,52.8,66.83,5.31,"Rain, Partially cloudy"
"Chennai, TN, India",07/14/2019,36,27,30.4,43.5,0,0,38.2,227.22,6.1,60.1,70.24,0,Partially cloudy
"Chennai, TN, India",07/15/2019,38,26.6,30.3,43.4,0,0,28.9,226.46,6.3,46,70.4,11.4,"Rain, Partially cloudy"
"Chennai, TN, India",07/16/2019,37,23.9,29.6,43.3,0,0,38.4,235.96,6.3,55.1,77.8,48.6,"Rain, Partially cloudy"
"Chennai, TN, India",07/17/2019,34,25.7,30.4,42,0,0,22.4,203.42,6.1,68.5,76.03,9.3,"Rain, Partially cloudy"
"Chennai, TN, India",07/18/2019,37,27.5,31.3,44.5,0,0,22.3,230.96,6.3,61.1,71.22,0.8,"Rain, Partially cloudy"
"Chennai, TN, India",07/19/2019,35,27.8,30.3,41.9,0,0,22.3,226,6.1,55.9,72.88,0,Partially cloudy
"Chennai, TN, India",07/20/2019,37,25.8,30,44.5,0,0,26,206.58,6.4,48.6,75.11,1,"Rain, Partially cloudy"
"Chennai, TN, India",07/21/2019,35,26.9,30.6,40.6,0,0,44.3,222.67,6.6,53.4,71.3,0,Partially cloudy
"Chennai, TN, India",07/22/2019,29.1,27,28.3,35.7,0,0,42.8,197.79,4.8,71.3,84.35,15.7,"Rain, Partially cloudy"
"Chennai, TN, India",07/23/2019,34,26,29,40.6,0,0,43.8,229.63,5.6,71.1,75.27,45.91,"Rain, Partially cloudy"
"Chennai, TN, India",07/24/2019,36,26,30.4,43.2,0,0,37.6,212.3,6.2,49.1,71.67,14,"Rain, Partially cloudy"
"Chennai, TN, India",07/25/2019,34,25,29,42.2,0,0,43.2,221.88,5.4,70.4,83.92,87.88,"Rain, Partially cloudy"
"Chennai, TN, India",07/26/2019,33,24.3,28.7,40.6,0,0,27.7,248.33,5.5,68.4,79.11,50,"Rain, Partially cloudy"
"Chennai, TN, India",07/27/2019,35,28,30.8,43.3,0,0,23.2,267.13,6.3,62,66.73,0,Partially cloudy
"Chennai, TN, India",07/28/2019,34,26,30.5,40.6,0,0,18.1,274.42,6.5,61.9,69.61,0.4,"Rain, Partially cloudy"
"Chennai, TN, India",07/29/2019,35,27,30,43.3,0,0,23.6,257.21,6.2,60.2,75.25,0.6,"Rain, Partially cloudy"
"Chennai, TN, India",07/30/2019,34,27.3,30.2,40.6,0,0,20.5,257.79,6.7,49.2,73.85,0,Partially cloudy
"Chennai, TN, India",07/31/2019,37,28.8,31.5,44.5,0,0,24.1,264.21,6.8,48.6,68.89,0,Partially cloudy
"Chennai, TN, India",08-01-2019,35,28.5,31.1,42.4,0,0,30.8,243.96,6.7,52.9,71.78,0,Partially cloudy
"Chennai, TN, India",08-02-2019,34,26.1,30.7,42.4,0,0,47.2,234.04,5.9,63.9,72.52,0.3,"Rain, Partially cloudy"
"Chennai, TN, India",08-03-2019,36,27.5,31,43.2,0,0,47.1,257.54,6.4,52.3,70.86,0,Partially cloudy
"Chennai, TN, India",08-04-2019,37,27.1,31.2,44.5,0,0,30.1,266.67,6.6,58.3,66.99,3,"Rain, Partially cloudy"
"Chennai, TN, India",08-05-2019,35,26,30.4,41.9,0,0,33.3,279.42,6.2,67.1,68.43,1,"Rain, Partially cloudy"
"Chennai, TN, India",08-06-2019,35,25.8,30.3,43.3,0,0,32.2,274.13,6.2,68.3,68.99,0.2,"Rain, Partially cloudy"
"Chennai, TN, India",08-07-2019,35,27.8,31.2,41.9,0,0,33.9,271.67,6.6,62.9,64.11,0,Partially cloudy
"Chennai, TN, India",08-08-2019,37,28.7,31.9,44.7,0,0,29.9,243.38,6.4,64,61.74,0,Partially cloudy
"Chennai, TN, India",08-09-2019,37,27.3,31.3,46,0,0,22.3,270.63,6.5,60.6,62.33,0,Partially cloudy
"Chennai, TN, India",08-10-2019,37,26.6,30.8,46,0,0,30.5,261.83,6.6,56.3,64.84,0,Partially cloudy
"Chennai, TN, India",08-11-2019,39,26.8,31.5,44.6,0,0,24.1,273.63,7.2,45.3,64.29,0,Partially cloudy
"Chennai, TN, India",08-12-2019,38,25.7,31.7,45.8,0,0,30.5,259.88,6.5,45.6,64.41,0,Partially cloudy
"Chennai, TN, India",08/13/2019,38,26.7,31.2,47.3,0,0,23.3,252.21,6.3,54,71.48,12.7,"Rain, Partially cloudy"
"Chennai, TN, India",08/14/2019,37,25.7,30.2,46,0,0,22.3,253.79,5.9,55.5,77.11,1,"Rain, Partially cloudy"
"Chennai, TN, India",08/15/2019,36,26.1,30.3,44.7,0,0,18.4,212.83,6.6,63.7,76.95,13,"Rain, Partially cloudy"
"Chennai, TN, India",08/16/2019,37,25.2,30.3,46,0,0,18.4,223.29,6.2,57.2,77.11,3,"Rain, Partially cloudy"
"Chennai, TN, India",08/17/2019,31,24.6,27.7,39.1,0,0,38.3,270.42,4.8,63.9,89.14,41.55,"Rain, Partially cloudy"
"Chennai, TN, India",08/18/2019,31,26,28.3,37.7,0,0,26,260.17,5.5,64.6,83.59,37.02,"Rain, Partially cloudy"
"Chennai, TN, India",08/19/2019,36,27.9,30.4,46.3,0,0,30.9,257.08,7.2,46.6,75.94,0,Partially cloudy
"Chennai, TN, India",08/20/2019,35,27,30.1,46.7,0,0,44.4,262.04,6.3,58,81.23,8.25,"Rain, Partially cloudy"
"Chennai, TN, India",08/21/2019,35,27,30.5,44.9,0,0,48.1,270.04,6.2,64.7,76.66,11.18,"Rain, Partially cloudy"
"Chennai, TN, India",08/22/2019,33,25.9,29.8,42.1,0,0,22.3,275.63,6,66.9,75.6,0,Partially cloudy
"Chennai, TN, India",08/23/2019,36,27.3,30.6,44.7,0,0,28.1,250.75,6.8,59.4,72.27,0,Partially cloudy
"Chennai, TN, India",08/24/2019,35,26.3,30.3,44.9,0,0,20.1,233,6.3,58.7,73.63,10.62,"Rain, Partially cloudy"
"Chennai, TN, India",08/25/2019,35,27.8,31,43.5,0,0,22.3,220.88,6.9,49.5,70.83,0,Partially cloudy
"Chennai, TN, India",08/26/2019,35,28.3,31.4,43.3,0,0,24.1,221.83,7.3,47.4,67.91,0,Partially cloudy
"Chennai, TN, India",08/27/2019,36,28,31.5,44.7,0,0,26.5,220.54,7.2,49,68.18,0,Partially cloudy
"Chennai, TN, India",08/28/2019,36,24.5,30.4,43.2,0,0,29.5,218.75,5.9,60.6,72.28,8.18,"Rain, Partially cloudy"
"Chennai, TN, India",08/29/2019,37,26.8,31.2,46,0,0,25.9,228.35,6.1,45.5,74.62,0,Partially cloudy
"Chennai, TN, India",08/30/2019,37,23.4,30.3,44.7,0,0,25.9,233.46,5.8,47.4,74.51,25.71,"Rain, Partially cloudy"
"Chennai, TN, India",08/31/2019,33,27.8,30.4,43.8,0,0,16.6,231.21,6.2,59,75.99,0,Partially cloudy
"Chennai, TN, India",09-01-2019,33,26,29.5,39.1,0,0,14.8,193.78,6.1,66.5,77.25,4.6,"Rain, Partially cloudy"
"Chennai, TN, India",09-02-2019,34,27,29.9,41.2,0,0,17.2,212.79,6.5,66.7,76.21,17.8,"Rain, Partially cloudy"
"Chennai, TN, India",09-03-2019,34,25.8,29.2,42,0,0,18.4,211.63,6.4,69.8,79.21,3.45,"Rain, Partially cloudy"
"Chennai, TN, India",09-04-2019,35,26.5,29.8,43.3,0,0,39.7,208.46,6.1,59.7,76.78,7.82,"Rain, Partially cloudy"
"Chennai, TN, India",09-05-2019,34,27,30.2,38.3,0,0,38.8,219.71,6.6,59.9,66.25,0,Partially cloudy
"Chennai, TN, India",09-06-2019,35,28,30.5,39.5,0,0,31.3,196.38,6.7,50.5,62.99,3,"Rain, Partially cloudy"
"Chennai, TN, India",09-07-2019,37,28.3,30.9,41,0,0,27.4,185.33,6.6,60.8,61.84,0,Partially cloudy
"Chennai, TN, India",09-08-2019,36,28.4,31.3,40.8,0,0,31.7,205.21,6.7,51.8,62.54,0,Partially cloudy
"Chennai, TN, India",09-09-2019,35,28.4,30.7,40.6,0,0,28.7,213.54,6.8,51.5,64.41,0,Partially cloudy
"Chennai, TN, India",09-10-2019,36,28.3,30.7,43.3,0,0,26.5,204.75,6.9,49.4,69.64,0,Partially cloudy
"Chennai, TN, India",09-11-2019,33,25.9,29.1,39.2,0,0,22.8,196.17,6.2,65.9,77.45,0.7,"Rain, Partially cloudy"
"Chennai, TN, India",09-12-2019,34,24,28.3,40.5,0,0,25.9,224.71,6.2,62.1,78.92,11.2,"Rain, Partially cloudy"
"Chennai, TN, India",09/13/2019,34,25.9,28.9,41.1,0,0,22.3,214.29,6.3,59.4,75.4,0,Partially cloudy
"Chennai, TN, India",09/14/2019,34,25,29.1,40.9,0,0,18.4,202.48,6.8,49.6,73.74,0,Partially cloudy
"Chennai, TN, India",09/15/2019,35,26,29.5,41.9,0,0,18.4,219.08,6.3,50.9,75.44,2.3,"Rain, Partially cloudy"
"Chennai, TN, India",09/16/2019,34,26,30.1,43.4,0,0,27.7,226.08,6.8,54.2,71.04,0,Partially cloudy
"Chennai, TN, India",09/17/2019,33,25.9,28.9,39.3,0,0,24.1,236.88,6.3,69.5,79.45,3.6,"Rain, Partially cloudy"
"Chennai, TN, India",09/18/2019,31,26.7,28.9,39.1,0,0,24.3,221.38,6.4,63.8,81.38,0,Partially cloudy
"Chennai, TN, India",09/19/2019,30,23.8,26.7,36.8,0,0,18.4,194.33,4.7,67.2,90.53,143.16,"Rain, Partially cloudy"
"Chennai, TN, India",09/20/2019,32,26,28.4,39.2,0,0,13,167.58,5.2,59.8,85.32,5,"Rain, Partially cloudy"
"Chennai, TN, India",09/21/2019,33,26.8,29,43.7,0,0,14.2,172.96,5.6,45.6,82.4,0,Partially cloudy
"Chennai, TN, India",09/22/2019,30.7,26.7,27.6,38.2,0,0,17,125.75,4.3,55.9,90.37,23.53,"Rain, Partially cloudy"
"Chennai, TN, India",09/23/2019,33,26.4,29.5,42.1,0,0,20.5,131.67,4.6,53,81.15,0,Partially cloudy
"Chennai, TN, India",09/24/2019,33,26.9,29,42.1,0,0,24.6,203.3,4.8,66,84.15,5.45,"Rain, Partially cloudy"
"Chennai, TN, India",09/25/2019,32,26,28.6,40.6,0,0,19.4,181.58,5.9,64.1,84.15,16.27,"Rain, Partially cloudy"
"Chennai, TN, India",09/26/2019,32,24,28.1,40.6,0,0,18.4,186,6.3,51.2,82.14,36,"Rain, Partially cloudy"
"Chennai, TN, India",09/27/2019,32,26.5,29.2,40.6,0,0,18.4,122.58,6.6,40.1,79.44,0,Partially cloudy
"Chennai, TN, India",09/28/2019,33,26,29.3,39.3,0,0,18.4,100.5,6.3,38,75.99,0,Partially cloudy
"Chennai, TN, India",09/29/2019,33,26.9,29.5,39.3,0,0,14.8,119.88,6,46,75.99,0,Partially cloudy
"Chennai, TN, India",09/30/2019,32,26.5,29.1,37.9,0,0,18.4,158.08,6,42.1,77.05,1,"Rain, Partially cloudy"
"Chennai, TN, India",10-01-2019,34,26,29.5,40.6,0,0,27.7,155.83,6.4,38,75.81,0,Partially cloudy
"Chennai, TN, India",10-02-2019,34,27,29.9,42.1,0,0,26.2,172,6,40,77.3,0,Partially cloudy
"Chennai, TN, India",10-03-2019,34,27,29.9,42.1,0,0,22.3,159.5,6.5,35.7,76.11,0,Partially cloudy
"Chennai, TN, India",10-04-2019,34,27,29.9,40.6,0,0,18.4,193.25,6.6,35,75.08,0,Partially cloudy
"Chennai, TN, India",10-05-2019,33,26,29.5,39.3,0,0,18.4,170.04,6.5,38,73.74,0,Partially cloudy
"Chennai, TN, India",10-06-2019,33,27,29.9,39.9,0,0,18.4,190.63,6.5,40,75.5,0,Partially cloudy
"Chennai, TN, India",10-07-2019,35,27,30.1,40.6,0,0,16.6,176.92,6.3,33,74.03,0,Partially cloudy
"Chennai, TN, India",10-08-2019,34,27,29.9,40.6,0,0,16.6,200.63,6.3,37.6,74.53,0,Partially cloudy
"Chennai, TN, India",10-09-2019,32,27,29.8,39.7,0,0,18.4,146.63,6.2,39.6,74.88,0,Partially cloudy
"Chennai, TN, India",10-10-2019,32.1,27,29.2,38.9,0,0,16.6,141.29,5.8,43.2,77.71,1,"Rain, Partially cloudy"
"Chennai, TN, India",10-11-2019,33,26,29.7,40.6,0,0,18.4,136.21,6.3,36.3,75.55,0,Partially cloudy
"Chennai, TN, India",10-12-2019,34,27,30.1,40.6,0,0,22.3,111.25,6.2,33.7,73.45,0,Partially cloudy
"Chennai, TN, India",10/13/2019,33,27,30.2,40.6,0,0,20.5,98.67,6.2,40.9,73.9,0,Partially cloudy
"Chennai, TN, India",10/14/2019,34,27,30.2,42,0,0,22.3,149.83,6.2,46.2,74.27,3.1,"Rain, Partially cloudy"
"Chennai, TN, India",10/15/2019,33,26,29.2,40.6,0,0,18.4,156.25,5.5,65.1,81.92,5.9,"Rain, Partially cloudy"
"Chennai, TN, India",10/16/2019,30,24.7,27.1,37.4,0,0,16.6,116.29,5.4,64.8,88.26,14.48,"Rain, Partially cloudy"
"Chennai, TN, India",10/17/2019,28,24,25.8,32.7,0,0,11.2,173.58,4.3,71.2,94.87,60.9,"Rain, Partially cloudy"
"Chennai, TN, India",10/18/2019,31,24.7,27.7,37.7,0,0,18.4,119.17,5.1,65.9,86.38,100,"Rain, Partially cloudy"
"Chennai, TN, India",10/19/2019,31,25,27.4,37.7,0,0,16.6,126.63,5,70.1,88.94,7.2,"Rain, Partially cloudy"
"Chennai, TN, India",10/20/2019,30,25,27,36.2,0,0,18.4,133.65,4.8,70.9,91.7,25.57,"Rain, Partially cloudy"
"Chennai, TN, India",10/21/2019,28,25,26.1,32.7,0,0,17,148.5,4,73.9,93.71,55.47,"Rain, Partially cloudy"
"Chennai, TN, India",10/22/2019,27,24,25.5,30.6,0,0,15.7,251.58,4.3,68.9,93.46,30,"Rain, Partially cloudy"
"Chennai, TN, India",10/23/2019,32,25,28.2,37.9,0,0,13,192.67,5.7,58.5,81.66,0,Partially cloudy
"Chennai, TN, India",10/24/2019,30,25,27.3,36.2,0,0,22.3,215.08,5,73.2,86.21,2.2,"Rain, Partially cloudy"
"Chennai, TN, India",10/25/2019,30.1,26.7,28.2,37.4,0,0,18.4,145.08,5.1,71.4,83.29,0,Partially cloudy
"Chennai, TN, India",10/26/2019,31,24,27.6,39.1,0,0,16.6,145.95,4.4,60,86.44,43,"Rain, Partially cloudy"
"Chennai, TN, India",10/27/2019,32,26,28.8,40.6,0,0,20.5,87.74,5.1,38.6,81.04,0,Partially cloudy
"Chennai, TN, India",10/28/2019,31,25,28.1,38.8,0,0,14.8,139.63,5,62.3,85.84,44.73,"Rain, Partially cloudy"
"Chennai, TN, India",10/29/2019,32,25,28.5,39.2,0,0,24.1,78.62,5,61.4,80.89,23.53,"Rain, Partially cloudy"
"Chennai, TN, India",10/30/2019,28,24,25.9,33.6,0,0,14.8,104.17,2.8,80.6,95.2,78.69,"Rain, Overcast"
"Chennai, TN, India",10/31/2019,30.1,25,27.3,35.9,0,0,16.6,126.17,5.5,65,86.32,2.23,"Rain, Partially cloudy"
"Chennai, TN, India",11-01-2019,32,24.7,28.2,39.2,0,0,16.6,96.25,6.2,41.7,80.92,0,Partially cloudy
"Chennai, TN, India",11-02-2019,32,25.9,28.8,39.2,0,0,18.4,78.39,5.8,41.4,81.42,0,Partially cloudy
"Chennai, TN, India",11-03-2019,32,26,28.7,39.2,0,0,14.8,71.42,5,45.3,79.15,0,Partially cloudy
"Chennai, TN, India",11-04-2019,33,25,28.6,38.2,0,0,12.1,92.29,4,25.1,78.12,0,Partially cloudy
"Chennai, TN, India",11-05-2019,33,25,28.8,37,0,0,16.6,148.75,3.8,19.3,76.3,0,Clear
"Chennai, TN, India",11-06-2019,33,26,28.8,37,0,0,22.3,133.29,3.8,33.6,76.74,0,Partially cloudy
"Chennai, TN, India",11-07-2019,34,26,29,40.6,0,0,27.1,179.82,3.2,37.9,76.07,0,Partially cloudy
"Chennai, TN, India",11-08-2019,35,26,29.7,41.9,0,0,17,177.17,3.7,30.3,75.1,0,Partially cloudy
"Chennai, TN, India",11-09-2019,34,26.9,29.2,42.1,0,0,17,175.54,3.4,48.2,82.34,25,"Rain, Partially cloudy"
"Chennai, TN, India",11-10-2019,33,26,28.7,38.8,0,0,14.2,146.58,3.7,31.3,77.32,0,Partially cloudy
"Chennai, TN, India",11-11-2019,33,25,28.3,37,0,0,16.6,143.86,4.6,47.1,75.55,0,Partially cloudy
"Chennai, TN, India",11-12-2019,34,25,28.6,38.3,0,0,20.5,98.67,5.4,48.1,73.81,0,Partially cloudy
"Chennai, TN, India",11/13/2019,32,24.9,28.4,36.8,0,0,24.1,101.1,5.4,47.7,74.18,0,Partially cloudy
"Chennai, TN, India",11/14/2019,32,25.4,28.5,39.3,0,0,18.4,114.83,6.2,55.6,79.5,2,"Rain, Partially cloudy"
"Chennai, TN, India",11/15/2019,30.8,25,27.1,37.6,0,0,22.3,136.92,5.4,60.8,85.26,4.55,"Rain, Partially cloudy"
"Chennai, TN, India",11/16/2019,31,25,27.7,37.5,0,0,14.8,117,4.5,53.2,82.59,3,"Rain, Partially cloudy"
"Chennai, TN, India",11/17/2019,31.3,25,27.7,38.1,0,0,19.5,134.09,4.9,46.7,81.64,3,"Rain, Partially cloudy"
"Chennai, TN, India",11/18/2019,32,25.5,28.1,39.2,0,0,18.4,115.9,5.4,50.3,84.13,6,"Rain, Partially cloudy"
"Chennai, TN, India",11/19/2019,31.6,25.1,27.9,39.6,0,0,17.2,144.42,4.5,57.7,85.79,12,"Rain, Partially cloudy"
"Chennai, TN, India",11/20/2019,32,25,28.2,39.2,0,0,17.5,76.95,4.8,67.6,83.44,21.87,"Rain, Partially cloudy"
"Chennai, TN, India",11/21/2019,30,24,27.5,35.1,0,0,22.9,83.38,4.7,69.4,82.8,12.96,"Rain, Partially cloudy"
"Chennai, TN, India",11/22/2019,30,25,27.3,35.1,0,0,25.9,117.91,5,65.9,82.57,7.1,"Rain, Partially cloudy"
"Chennai, TN, India",11/23/2019,30.6,22.8,26.6,35.3,0,0,13,117.2,3.1,75.6,83.39,29.13,"Rain, Overcast"
"Chennai, TN, India",11/24/2019,31.5,20.8,26.5,35.5,0,0,14.8,113,4.4,54.4,79.97,0,Partially cloudy
"Chennai, TN, India",11/25/2019,32,22,26.9,37.8,0,0,22.3,202.92,5.1,59.1,79.22,0.2,"Rain, Partially cloudy"
"Chennai, TN, India",11/26/2019,31.9,22.3,26.9,36.9,0,0,20.5,84.29,4.8,59.6,79.87,0,Partially cloudy
"Chennai, TN, India",11/27/2019,32,23.1,27.8,39.2,0,0,18.4,51.83,5.5,51.7,82.2,3,"Rain, Partially cloudy"
"Chennai, TN, India",11/28/2019,31,22.8,27.4,37.7,0,0,24.1,121.68,5.1,66.3,87.48,34.04,"Rain, Partially cloudy"
"Chennai, TN, India",11/29/2019,30,25.6,27.8,36.2,0,0,22.3,62.71,5.5,56.4,85.44,13.73,"Rain, Partially cloudy"
"Chennai, TN, India",11/30/2019,30,24,26.9,37.4,0,0,22.3,62.39,4.7,70.5,89.81,67.92,"Rain, Partially cloudy"
"Chennai, TN, India",12-01-2019,29,24,25.7,35.6,0,0,27.7,66.87,3.3,77.9,93.87,105.86,"Rain, Overcast"
"Chennai, TN, India",12-02-2019,31.5,25,27.4,39.5,0,0,17.6,38.91,4.7,74,87.63,13.64,"Rain, Partially cloudy"
"Chennai, TN, India",12-03-2019,31,26,28,37,0,0,22.3,47.96,5.1,67.5,81.26,0,Partially cloudy
"Chennai, TN, India",12-04-2019,30.5,26,28,35.5,0,0,22.3,51.46,5.4,55.2,73.8,0.91,"Rain, Partially cloudy"
"Chennai, TN, India",12-05-2019,30,24,27.4,32.7,0,0,25.9,45.09,5.1,55.2,69.5,0,Partially cloudy
"Chennai, TN, India",12-06-2019,31,25,27.2,33.7,0,0,20.8,37.83,5.5,64.5,70.49,0,Partially cloudy
"Chennai, TN, India",12-07-2019,29.4,24,25.7,35,0,0,16.7,170.35,4.1,72.2,90.93,17.95,"Rain, Partially cloudy"
"Chennai, TN, India",12-08-2019,30.6,24,27.2,35.1,0,0,22.3,48.83,5.1,53.5,78.37,2.6,"Rain, Partially cloudy"
"Chennai, TN, India",12-09-2019,31,24,27.3,34.1,0,0,22.3,34.71,5.6,49.8,75,0.9,"Rain, Partially cloudy"
"Chennai, TN, India",12-10-2019,31,23,26.7,33.7,0,0,20.5,46.09,5.7,44.9,76.07,0,Partially cloudy
"Chennai, TN, India",12-11-2019,30,23,27.4,32.6,0,0,18.4,78.32,6.2,51,71.69,0,Partially cloudy
"Chennai, TN, India",12-12-2019,31.1,24,27.6,35.2,0,0,22.3,39.78,5.8,45.3,72.01,0,Partially cloudy
"Chennai, TN, India",12/13/2019,29,24,26.5,34.5,0,0,14.8,40.71,4.7,63.7,83.48,10.99,"Rain, Partially cloudy"
"Chennai, TN, India",12/14/2019,27.6,25,26,31,0,0,16.6,68.74,4.2,74.1,87.77,8,"Rain, Partially cloudy"
"Chennai, TN, India",12/15/2019,31.4,23,26.6,36.1,0,0,14.8,26.77,5.4,53.9,79.45,0,Partially cloudy
"Chennai, TN, India",12/16/2019,30,24,26.7,34.8,0,0,22.3,66.21,5.4,56.5,82.79,3,"Rain, Partially cloudy"
"Chennai, TN, India",12/17/2019,30,24,27.1,32.6,0,0,20.5,35.41,5.1,49.4,74.89,0,Partially cloudy
"Chennai, TN, India",12/18/2019,30,24,27.2,34.6,0,0,24.1,72.59,5,63.4,80.12,5.1,"Rain, Partially cloudy"
"Chennai, TN, India",12/19/2019,30,25,27.5,33.4,0,0,27.7,49.17,5.4,45.9,74.73,0,Partially cloudy
"Chennai, TN, India",12/20/2019,30,23,26.9,34.1,0,0,22.3,45.14,5.2,49.9,77.16,0,Partially cloudy
"Chennai, TN, India",12/21/2019,30,23,26.6,33.3,0,0,18.4,59.86,5.1,57.5,76.55,0,Partially cloudy
"Chennai, TN, India",12/22/2019,30,23,26.6,32.6,0,0,18.4,49.83,5.5,45.2,70.84,0,Partially cloudy
"Chennai, TN, India",12/23/2019,30,22,26,32.6,0,0,16.6,66.71,4.9,50.5,75.73,0,Partially cloudy
"Chennai, TN, India",12/24/2019,27,25,25.7,30.1,0,0,22.3,100.08,3.6,72.5,87.22,0.5,"Rain, Partially cloudy"
"Chennai, TN, India",12/25/2019,29,24,26.6,32.7,0,0,18.4,39.63,5,59.5,78.68,0,Partially cloudy
"Chennai, TN, India",12/26/2019,30,22,25.5,32.6,0,0,14.8,71.43,4.9,41.9,79.76,0,Partially cloudy
"Chennai, TN, India",12/27/2019,30,22,26,33.3,0,0,18.4,109.68,5.3,39.2,76.45,0,Partially cloudy
"Chennai, TN, India",12/28/2019,31,23,26.4,33.7,0,0,14.8,33.29,5,40.9,76.05,0,Partially cloudy
"Chennai, TN, India",12/29/2019,30,23,26.1,32,0,0,18.4,61.48,4.3,55.1,79.7,3,"Rain, Partially cloudy"
"Chennai, TN, India",12/30/2019,29,22.7,25.7,32.3,0,0,20.5,130.71,4.4,56.7,82.05,40,"Rain, Partially cloudy"
"Chennai, TN, India",12/31/2019,30,24,26.8,35.1,0,0,22.3,58.71,4.9,66.1,83.85,4.1,"Rain, Partially cloudy"
